  TIME                                    , SERIAL                                   , DATETIME 
3988.00,45824.17,2025-06-16 4:00
3988.25,45824.18,2025-06-16 4:15
3988.50,45824.19,2025-06-16 4:30
3988.75,45824.20,2025-06-16 4:45
3989.00,45824.21,2025-06-16 5:00
3989.25,45824.22,2025-06-16 5:15
3989.50,45824.23,2025-06-16 5:30
3989.75,45824.24,2025-06-16 5:45
3990.00,45824.25,2025-06-16 6:00
3990.25,45824.26,2025-06-16 6:15
3990.50,45824.27,2025-06-16 6:30
3990.75,45824.28,2025-06-16 6:45
3991.00,45824.29,2025-06-16 7:00
3991.25,45824.30,2025-06-16 7:15
3991.50,45824.31,2025-06-16 7:30
3991.75,45824.32,2025-06-16 7:45
3992.00,45824.33,2025-06-16 8:00
3992.25,45824.34,2025-06-16 8:15
3992.50,45824.35,2025-06-16 8:30
3992.75,45824.36,2025-06-16 8:45
3993.00,45824.38,2025-06-16 9:00
3993.25,45824.39,2025-06-16 9:15
3993.50,45824.40,2025-06-16 9:30
3993.75,45824.41,2025-06-16 9:45
3994.00,45824.42,2025-06-16 10:00
3994.25,45824.43,2025-06-16 10:15
3994.50,45824.44,2025-06-16 10:30
3994.75,45824.45,2025-06-16 10:45
3995.00,45824.46,2025-06-16 11:00
3995.25,45824.47,2025-06-16 11:15
3995.50,45824.48,2025-06-16 11:30
3995.75,45824.49,2025-06-16 11:45
3996.00,45824.50,2025-06-16 12:00
3996.25,45824.51,2025-06-16 12:15
3996.50,45824.52,2025-06-16 12:30
3996.75,45824.53,2025-06-16 12:45
3997.00,45824.54,2025-06-16 13:00
3997.25,45824.55,2025-06-16 13:15
3997.50,45824.56,2025-06-16 13:30
3997.75,45824.57,2025-06-16 13:45
3998.00,45824.58,2025-06-16 14:00
3998.25,45824.59,2025-06-16 14:15
3998.50,45824.60,2025-06-16 14:30
3998.75,45824.61,2025-06-16 14:45
3999.00,45824.63,2025-06-16 15:00
3999.25,45824.64,2025-06-16 15:15
3999.50,45824.65,2025-06-16 15:30
3999.75,45824.66,2025-06-16 15:45
4000.00,45824.67,2025-06-16 16:00
4000.25,45824.68,2025-06-16 16:15
4000.50,45824.69,2025-06-16 16:30
4000.75,45824.70,2025-06-16 16:45
4001.00,45824.71,2025-06-16 17:00
4001.25,45824.72,2025-06-16 17:15
4001.50,45824.73,2025-06-16 17:30
4001.75,45824.74,2025-06-16 17:45
4002.00,45824.75,2025-06-16 18:00
4002.25,45824.76,2025-06-16 18:15
4002.50,45824.77,2025-06-16 18:30
4002.75,45824.78,2025-06-16 18:45
4003.00,45824.79,2025-06-16 19:00
4003.25,45824.80,2025-06-16 19:15
4003.50,45824.81,2025-06-16 19:30
4003.75,45824.82,2025-06-16 19:45
4004.00,45824.83,2025-06-16 20:00
4004.25,45824.84,2025-06-16 20:15
4004.50,45824.85,2025-06-16 20:30
4004.75,45824.86,2025-06-16 20:45
4005.00,45824.88,2025-06-16 21:00
4005.25,45824.89,2025-06-16 21:15
4005.50,45824.90,2025-06-16 21:30
4005.75,45824.91,2025-06-16 21:45
4006.00,45824.92,2025-06-16 22:00
4006.25,45824.93,2025-06-16 22:15
4006.50,45824.94,2025-06-16 22:30
4006.75,45824.95,2025-06-16 22:45
4007.00,45824.96,2025-06-16 23:00
4007.25,45824.97,2025-06-16 23:15
4007.50,45824.98,2025-06-16 23:30
4007.75,45824.99,2025-06-16 23:45
4008.00,45825.00,2025-06-17 0:00
4008.25,45825.01,2025-06-17 0:15
4008.50,45825.02,2025-06-17 0:30
4008.75,45825.03,2025-06-17 0:45
4009.00,45825.04,2025-06-17 1:00
4009.25,45825.05,2025-06-17 1:15
4009.50,45825.06,2025-06-17 1:30
4009.75,45825.07,2025-06-17 1:45
4010.00,45825.08,2025-06-17 2:00
4010.25,45825.09,2025-06-17 2:15
4010.50,45825.10,2025-06-17 2:30
4010.75,45825.11,2025-06-17 2:45
4011.00,45825.13,2025-06-17 3:00
4011.25,45825.14,2025-06-17 3:15
4011.50,45825.15,2025-06-17 3:30
4011.75,45825.16,2025-06-17 3:45
4012.00,45825.17,2025-06-17 4:00
4012.25,45825.18,2025-06-17 4:15
4012.50,45825.19,2025-06-17 4:30
4012.75,45825.20,2025-06-17 4:45
4013.00,45825.21,2025-06-17 5:00
4013.25,45825.22,2025-06-17 5:15
4013.50,45825.23,2025-06-17 5:30
4013.75,45825.24,2025-06-17 5:45
4014.00,45825.25,2025-06-17 6:00
4014.25,45825.26,2025-06-17 6:15
4014.50,45825.27,2025-06-17 6:30
4014.75,45825.28,2025-06-17 6:45
4015.00,45825.29,2025-06-17 7:00
4015.25,45825.30,2025-06-17 7:15
4015.50,45825.31,2025-06-17 7:30
4015.75,45825.32,2025-06-17 7:45
4016.00,45825.33,2025-06-17 8:00
4016.25,45825.34,2025-06-17 8:15
4016.50,45825.35,2025-06-17 8:30
4016.75,45825.36,2025-06-17 8:45
4017.00,45825.38,2025-06-17 9:00
4017.25,45825.39,2025-06-17 9:15
4017.50,45825.40,2025-06-17 9:30
4017.75,45825.41,2025-06-17 9:45
4018.00,45825.42,2025-06-17 10:00
4018.25,45825.43,2025-06-17 10:15
4018.50,45825.44,2025-06-17 10:30
4018.75,45825.45,2025-06-17 10:45
4019.00,45825.46,2025-06-17 11:00
4019.25,45825.47,2025-06-17 11:15
4019.50,45825.48,2025-06-17 11:30
4019.75,45825.49,2025-06-17 11:45
4020.00,45825.50,2025-06-17 12:00
4020.25,45825.51,2025-06-17 12:15
4020.50,45825.52,2025-06-17 12:30
4020.75,45825.53,2025-06-17 12:45
4021.00,45825.54,2025-06-17 13:00
4021.25,45825.55,2025-06-17 13:15
4021.50,45825.56,2025-06-17 13:30
4021.75,45825.57,2025-06-17 13:45
4022.00,45825.58,2025-06-17 14:00
4022.25,45825.59,2025-06-17 14:15
4022.50,45825.60,2025-06-17 14:30
4022.75,45825.61,2025-06-17 14:45
4023.00,45825.63,2025-06-17 15:00
4023.25,45825.64,2025-06-17 15:15
4023.50,45825.65,2025-06-17 15:30
4023.75,45825.66,2025-06-17 15:45
4024.00,45825.67,2025-06-17 16:00
4024.25,45825.68,2025-06-17 16:15
4024.50,45825.69,2025-06-17 16:30
4024.75,45825.70,2025-06-17 16:45
4025.00,45825.71,2025-06-17 17:00
4025.25,45825.72,2025-06-17 17:15
4025.50,45825.73,2025-06-17 17:30
4025.75,45825.74,2025-06-17 17:45
4026.00,45825.75,2025-06-17 18:00
4026.25,45825.76,2025-06-17 18:15
4026.50,45825.77,2025-06-17 18:30
4026.75,45825.78,2025-06-17 18:45
4027.00,45825.79,2025-06-17 19:00
4027.25,45825.80,2025-06-17 19:15
4027.50,45825.81,2025-06-17 19:30
4027.75,45825.82,2025-06-17 19:45
4028.00,45825.83,2025-06-17 20:00
4028.25,45825.84,2025-06-17 20:15
4028.50,45825.85,2025-06-17 20:30
4028.75,45825.86,2025-06-17 20:45
4029.00,45825.88,2025-06-17 21:00
4029.25,45825.89,2025-06-17 21:15
4029.50,45825.90,2025-06-17 21:30
4029.75,45825.91,2025-06-17 21:45
4030.00,45825.92,2025-06-17 22:00
4030.25,45825.93,2025-06-17 22:15
4030.50,45825.94,2025-06-17 22:30
4030.75,45825.95,2025-06-17 22:45
4031.00,45825.96,2025-06-17 23:00
4031.25,45825.97,2025-06-17 23:15
4031.50,45825.98,2025-06-17 23:30
4031.75,45825.99,2025-06-17 23:45
4032.00,45826.00,2025-06-18 0:00
4032.25,45826.01,2025-06-18 0:15
4032.50,45826.02,2025-06-18 0:30
4032.75,45826.03,2025-06-18 0:45
4033.00,45826.04,2025-06-18 1:00
4033.25,45826.05,2025-06-18 1:15
4033.50,45826.06,2025-06-18 1:30
4033.75,45826.07,2025-06-18 1:45
4034.00,45826.08,2025-06-18 2:00
4034.25,45826.09,2025-06-18 2:15
4034.50,45826.10,2025-06-18 2:30
4034.75,45826.11,2025-06-18 2:45
4035.00,45826.13,2025-06-18 3:00
4035.25,45826.14,2025-06-18 3:15
4035.50,45826.15,2025-06-18 3:30
4035.75,45826.16,2025-06-18 3:45
4036.00,45826.17,2025-06-18 4:00
4036.25,45826.18,2025-06-18 4:15
4036.50,45826.19,2025-06-18 4:30
4036.75,45826.20,2025-06-18 4:45
4037.00,45826.21,2025-06-18 5:00
4037.25,45826.22,2025-06-18 5:15
4037.50,45826.23,2025-06-18 5:30
4037.75,45826.24,2025-06-18 5:45
4038.00,45826.25,2025-06-18 6:00
4038.25,45826.26,2025-06-18 6:15
4038.50,45826.27,2025-06-18 6:30
4038.75,45826.28,2025-06-18 6:45
4039.00,45826.29,2025-06-18 7:00
4039.25,45826.30,2025-06-18 7:15
4039.50,45826.31,2025-06-18 7:30
4039.75,45826.32,2025-06-18 7:45
4040.00,45826.33,2025-06-18 8:00
4040.25,45826.34,2025-06-18 8:15
4040.50,45826.35,2025-06-18 8:30
4040.75,45826.36,2025-06-18 8:45
4041.00,45826.38,2025-06-18 9:00
4041.25,45826.39,2025-06-18 9:15
4041.50,45826.40,2025-06-18 9:30
4041.75,45826.41,2025-06-18 9:45
4042.00,45826.42,2025-06-18 10:00
4042.25,45826.43,2025-06-18 10:15
4042.50,45826.44,2025-06-18 10:30
4042.75,45826.45,2025-06-18 10:45
4043.00,45826.46,2025-06-18 11:00
4043.25,45826.47,2025-06-18 11:15
4043.50,45826.48,2025-06-18 11:30
4043.75,45826.49,2025-06-18 11:45
4044.00,45826.50,2025-06-18 12:00
4044.25,45826.51,2025-06-18 12:15
4044.50,45826.52,2025-06-18 12:30
4044.75,45826.53,2025-06-18 12:45
4045.00,45826.54,2025-06-18 13:00
4045.25,45826.55,2025-06-18 13:15
4045.50,45826.56,2025-06-18 13:30
4045.75,45826.57,2025-06-18 13:45
4046.00,45826.58,2025-06-18 14:00
4046.25,45826.59,2025-06-18 14:15
4046.50,45826.60,2025-06-18 14:30
4046.75,45826.61,2025-06-18 14:45
4047.00,45826.63,2025-06-18 15:00
4047.25,45826.64,2025-06-18 15:15
4047.50,45826.65,2025-06-18 15:30
4047.75,45826.66,2025-06-18 15:45
4048.00,45826.67,2025-06-18 16:00
4048.25,45826.68,2025-06-18 16:15
4048.50,45826.69,2025-06-18 16:30
4048.75,45826.70,2025-06-18 16:45
4049.00,45826.71,2025-06-18 17:00
4049.25,45826.72,2025-06-18 17:15
4049.50,45826.73,2025-06-18 17:30
4049.75,45826.74,2025-06-18 17:45
4050.00,45826.75,2025-06-18 18:00
4050.25,45826.76,2025-06-18 18:15
4050.50,45826.77,2025-06-18 18:30
4050.75,45826.78,2025-06-18 18:45
4051.00,45826.79,2025-06-18 19:00
4051.25,45826.80,2025-06-18 19:15
4051.50,45826.81,2025-06-18 19:30
4051.75,45826.82,2025-06-18 19:45
4052.00,45826.83,2025-06-18 20:00
4052.25,45826.84,2025-06-18 20:15
4052.50,45826.85,2025-06-18 20:30
4052.75,45826.86,2025-06-18 20:45
4053.00,45826.88,2025-06-18 21:00
4053.25,45826.89,2025-06-18 21:15
4053.50,45826.90,2025-06-18 21:30
4053.75,45826.91,2025-06-18 21:45
4054.00,45826.92,2025-06-18 22:00
4054.25,45826.93,2025-06-18 22:15
4054.50,45826.94,2025-06-18 22:30
4054.75,45826.95,2025-06-18 22:45
4055.00,45826.96,2025-06-18 23:00
4055.25,45826.97,2025-06-18 23:15
4055.50,45826.98,2025-06-18 23:30
4055.75,45826.99,2025-06-18 23:45
4056.00,45827.00,2025-06-19 0:00
4056.25,45827.01,2025-06-19 0:15
4056.50,45827.02,2025-06-19 0:30
4056.75,45827.03,2025-06-19 0:45
4057.00,45827.04,2025-06-19 1:00
4057.25,45827.05,2025-06-19 1:15
4057.50,45827.06,2025-06-19 1:30
4057.75,45827.07,2025-06-19 1:45
4058.00,45827.08,2025-06-19 2:00
4058.25,45827.09,2025-06-19 2:15
4058.50,45827.10,2025-06-19 2:30
4058.75,45827.11,2025-06-19 2:45
4059.00,45827.13,2025-06-19 3:00
4059.25,45827.14,2025-06-19 3:15
4059.50,45827.15,2025-06-19 3:30
4059.75,45827.16,2025-06-19 3:45
4060.00,45827.17,2025-06-19 4:00
4060.25,45827.18,2025-06-19 4:15
4060.50,45827.19,2025-06-19 4:30
4060.75,45827.20,2025-06-19 4:45
4061.00,45827.21,2025-06-19 5:00
4061.25,45827.22,2025-06-19 5:15
4061.50,45827.23,2025-06-19 5:30
4061.75,45827.24,2025-06-19 5:45
4062.00,45827.25,2025-06-19 6:00
4062.25,45827.26,2025-06-19 6:15
4062.50,45827.27,2025-06-19 6:30
4062.75,45827.28,2025-06-19 6:45
4063.00,45827.29,2025-06-19 7:00
4063.25,45827.30,2025-06-19 7:15
4063.50,45827.31,2025-06-19 7:30
4063.75,45827.32,2025-06-19 7:45
4064.00,45827.33,2025-06-19 8:00
4064.25,45827.34,2025-06-19 8:15
4064.50,45827.35,2025-06-19 8:30
4064.75,45827.36,2025-06-19 8:45
4065.00,45827.38,2025-06-19 9:00
4065.25,45827.39,2025-06-19 9:15
4065.50,45827.40,2025-06-19 9:30
4065.75,45827.41,2025-06-19 9:45
4066.00,45827.42,2025-06-19 10:00
4066.25,45827.43,2025-06-19 10:15
4066.50,45827.44,2025-06-19 10:30
4066.75,45827.45,2025-06-19 10:45
4067.00,45827.46,2025-06-19 11:00
4067.25,45827.47,2025-06-19 11:15
4067.50,45827.48,2025-06-19 11:30
4067.75,45827.49,2025-06-19 11:45
4068.00,45827.50,2025-06-19 12:00
4068.25,45827.51,2025-06-19 12:15
4068.50,45827.52,2025-06-19 12:30
4068.75,45827.53,2025-06-19 12:45
4069.00,45827.54,2025-06-19 13:00
4069.25,45827.55,2025-06-19 13:15
4069.50,45827.56,2025-06-19 13:30
4069.75,45827.57,2025-06-19 13:45
4070.00,45827.58,2025-06-19 14:00
4070.25,45827.59,2025-06-19 14:15
4070.50,45827.60,2025-06-19 14:30
4070.75,45827.61,2025-06-19 14:45
4071.00,45827.63,2025-06-19 15:00
4071.25,45827.64,2025-06-19 15:15
4071.50,45827.65,2025-06-19 15:30
4071.75,45827.66,2025-06-19 15:45
4072.00,45827.67,2025-06-19 16:00
4072.25,45827.68,2025-06-19 16:15
4072.50,45827.69,2025-06-19 16:30
4072.75,45827.70,2025-06-19 16:45
4073.00,45827.71,2025-06-19 17:00
4073.25,45827.72,2025-06-19 17:15
4073.50,45827.73,2025-06-19 17:30
4073.75,45827.74,2025-06-19 17:45
4074.00,45827.75,2025-06-19 18:00
4074.25,45827.76,2025-06-19 18:15
4074.50,45827.77,2025-06-19 18:30
4074.75,45827.78,2025-06-19 18:45
4075.00,45827.79,2025-06-19 19:00
4075.25,45827.80,2025-06-19 19:15
4075.50,45827.81,2025-06-19 19:30
4075.75,45827.82,2025-06-19 19:45
4076.00,45827.83,2025-06-19 20:00
4076.25,45827.84,2025-06-19 20:15
4076.50,45827.85,2025-06-19 20:30
4076.75,45827.86,2025-06-19 20:45
4077.00,45827.88,2025-06-19 21:00
4077.25,45827.89,2025-06-19 21:15
4077.50,45827.90,2025-06-19 21:30
4077.75,45827.91,2025-06-19 21:45
4078.00,45827.92,2025-06-19 22:00
4078.25,45827.93,2025-06-19 22:15
4078.50,45827.94,2025-06-19 22:30
4078.75,45827.95,2025-06-19 22:45
4079.00,45827.96,2025-06-19 23:00
4079.25,45827.97,2025-06-19 23:15
4079.50,45827.98,2025-06-19 23:30
4079.75,45827.99,2025-06-19 23:45
4080.00,45828.00,2025-06-20 0:00
4080.25,45828.01,2025-06-20 0:15
4080.50,45828.02,2025-06-20 0:30
4080.75,45828.03,2025-06-20 0:45
4081.00,45828.04,2025-06-20 1:00
4081.25,45828.05,2025-06-20 1:15
4081.50,45828.06,2025-06-20 1:30
4081.75,45828.07,2025-06-20 1:45
4082.00,45828.08,2025-06-20 2:00
4082.25,45828.09,2025-06-20 2:15
4082.50,45828.10,2025-06-20 2:30
4082.75,45828.11,2025-06-20 2:45
4083.00,45828.13,2025-06-20 3:00
4083.25,45828.14,2025-06-20 3:15
4083.50,45828.15,2025-06-20 3:30
4083.75,45828.16,2025-06-20 3:45
4084.00,45828.17,2025-06-20 4:00
4084.25,45828.18,2025-06-20 4:15
4084.50,45828.19,2025-06-20 4:30
4084.75,45828.20,2025-06-20 4:45
4085.00,45828.21,2025-06-20 5:00
4085.25,45828.22,2025-06-20 5:15
4085.50,45828.23,2025-06-20 5:30
4085.75,45828.24,2025-06-20 5:45
4086.00,45828.25,2025-06-20 6:00
4086.25,45828.26,2025-06-20 6:15
4086.50,45828.27,2025-06-20 6:30
4086.75,45828.28,2025-06-20 6:45
4087.00,45828.29,2025-06-20 7:00
4087.25,45828.30,2025-06-20 7:15
4087.50,45828.31,2025-06-20 7:30
4087.75,45828.32,2025-06-20 7:45
4088.00,45828.33,2025-06-20 8:00
4088.25,45828.34,2025-06-20 8:15
4088.50,45828.35,2025-06-20 8:30
4088.75,45828.36,2025-06-20 8:45
4089.00,45828.38,2025-06-20 9:00
4089.25,45828.39,2025-06-20 9:15
4089.50,45828.40,2025-06-20 9:30
4089.75,45828.41,2025-06-20 9:45
4090.00,45828.42,2025-06-20 10:00
4090.25,45828.43,2025-06-20 10:15
4090.50,45828.44,2025-06-20 10:30
4090.75,45828.45,2025-06-20 10:45
4091.00,45828.46,2025-06-20 11:00
4091.25,45828.47,2025-06-20 11:15
4091.50,45828.48,2025-06-20 11:30
4091.75,45828.49,2025-06-20 11:45
4092.00,45828.50,2025-06-20 12:00
4092.25,45828.51,2025-06-20 12:15
4092.50,45828.52,2025-06-20 12:30
4092.75,45828.53,2025-06-20 12:45
4093.00,45828.54,2025-06-20 13:00
4093.25,45828.55,2025-06-20 13:15
4093.50,45828.56,2025-06-20 13:30
4093.75,45828.57,2025-06-20 13:45
4094.00,45828.58,2025-06-20 14:00
4094.25,45828.59,2025-06-20 14:15
4094.50,45828.60,2025-06-20 14:30
4094.75,45828.61,2025-06-20 14:45
4095.00,45828.63,2025-06-20 15:00
4095.25,45828.64,2025-06-20 15:15
4095.50,45828.65,2025-06-20 15:30
4095.75,45828.66,2025-06-20 15:45
4096.00,45828.67,2025-06-20 16:00
4096.25,45828.68,2025-06-20 16:15
4096.50,45828.69,2025-06-20 16:30
4096.75,45828.70,2025-06-20 16:45
4097.00,45828.71,2025-06-20 17:00
4097.25,45828.72,2025-06-20 17:15
4097.50,45828.73,2025-06-20 17:30
4097.75,45828.74,2025-06-20 17:45
4098.00,45828.75,2025-06-20 18:00
4098.25,45828.76,2025-06-20 18:15
4098.50,45828.77,2025-06-20 18:30
4098.75,45828.78,2025-06-20 18:45
4099.00,45828.79,2025-06-20 19:00
4099.25,45828.80,2025-06-20 19:15
4099.50,45828.81,2025-06-20 19:30
4099.75,45828.82,2025-06-20 19:45
4100.00,45828.83,2025-06-20 20:00
4100.25,45828.84,2025-06-20 20:15
4100.50,45828.85,2025-06-20 20:30
4100.75,45828.86,2025-06-20 20:45
4101.00,45828.88,2025-06-20 21:00
4101.25,45828.89,2025-06-20 21:15
4101.50,45828.90,2025-06-20 21:30
4101.75,45828.91,2025-06-20 21:45
4102.00,45828.92,2025-06-20 22:00
4102.25,45828.93,2025-06-20 22:15
4102.50,45828.94,2025-06-20 22:30
4102.75,45828.95,2025-06-20 22:45
4103.00,45828.96,2025-06-20 23:00
4103.25,45828.97,2025-06-20 23:15
4103.50,45828.98,2025-06-20 23:30
4103.75,45828.99,2025-06-20 23:45
4104.00,45829.00,2025-06-21 0:00
4104.25,45829.01,2025-06-21 0:15
4104.50,45829.02,2025-06-21 0:30
4104.75,45829.03,2025-06-21 0:45
4105.00,45829.04,2025-06-21 1:00
4105.25,45829.05,2025-06-21 1:15
4105.50,45829.06,2025-06-21 1:30
4105.75,45829.07,2025-06-21 1:45
4106.00,45829.08,2025-06-21 2:00
4106.25,45829.09,2025-06-21 2:15
4106.50,45829.10,2025-06-21 2:30
4106.75,45829.11,2025-06-21 2:45
4107.00,45829.13,2025-06-21 3:00
4107.25,45829.14,2025-06-21 3:15
4107.50,45829.15,2025-06-21 3:30
4107.75,45829.16,2025-06-21 3:45
4108.00,45829.17,2025-06-21 4:00
4108.25,45829.18,2025-06-21 4:15
4108.50,45829.19,2025-06-21 4:30
4108.75,45829.20,2025-06-21 4:45
4109.00,45829.21,2025-06-21 5:00
4109.25,45829.22,2025-06-21 5:15
4109.50,45829.23,2025-06-21 5:30
4109.75,45829.24,2025-06-21 5:45
4110.00,45829.25,2025-06-21 6:00
4110.25,45829.26,2025-06-21 6:15
4110.50,45829.27,2025-06-21 6:30
4110.75,45829.28,2025-06-21 6:45
4111.00,45829.29,2025-06-21 7:00
4111.25,45829.30,2025-06-21 7:15
4111.50,45829.31,2025-06-21 7:30
4111.75,45829.32,2025-06-21 7:45
4112.00,45829.33,2025-06-21 8:00
4112.25,45829.34,2025-06-21 8:15
4112.50,45829.35,2025-06-21 8:30
4112.75,45829.36,2025-06-21 8:45
4113.00,45829.38,2025-06-21 9:00
4113.25,45829.39,2025-06-21 9:15
4113.50,45829.40,2025-06-21 9:30
4113.75,45829.41,2025-06-21 9:45
4114.00,45829.42,2025-06-21 10:00
4114.25,45829.43,2025-06-21 10:15
4114.50,45829.44,2025-06-21 10:30
4114.75,45829.45,2025-06-21 10:45
4115.00,45829.46,2025-06-21 11:00
4115.25,45829.47,2025-06-21 11:15
4115.50,45829.48,2025-06-21 11:30
4115.75,45829.49,2025-06-21 11:45
4116.00,45829.50,2025-06-21 12:00
4116.25,45829.51,2025-06-21 12:15
4116.50,45829.52,2025-06-21 12:30
4116.75,45829.53,2025-06-21 12:45
4117.00,45829.54,2025-06-21 13:00
4117.25,45829.55,2025-06-21 13:15
4117.50,45829.56,2025-06-21 13:30
4117.75,45829.57,2025-06-21 13:45
4118.00,45829.58,2025-06-21 14:00
4118.25,45829.59,2025-06-21 14:15
4118.50,45829.60,2025-06-21 14:30
4118.75,45829.61,2025-06-21 14:45
4119.00,45829.63,2025-06-21 15:00
4119.25,45829.64,2025-06-21 15:15
4119.50,45829.65,2025-06-21 15:30
4119.75,45829.66,2025-06-21 15:45
4120.00,45829.67,2025-06-21 16:00
4120.25,45829.68,2025-06-21 16:15
4120.50,45829.69,2025-06-21 16:30
4120.75,45829.70,2025-06-21 16:45
4121.00,45829.71,2025-06-21 17:00
4121.25,45829.72,2025-06-21 17:15
4121.50,45829.73,2025-06-21 17:30
4121.75,45829.74,2025-06-21 17:45
4122.00,45829.75,2025-06-21 18:00
4122.25,45829.76,2025-06-21 18:15
4122.50,45829.77,2025-06-21 18:30
4122.75,45829.78,2025-06-21 18:45
4123.00,45829.79,2025-06-21 19:00
4123.25,45829.80,2025-06-21 19:15
4123.50,45829.81,2025-06-21 19:30
4123.75,45829.82,2025-06-21 19:45
4124.00,45829.83,2025-06-21 20:00
4124.25,45829.84,2025-06-21 20:15
4124.50,45829.85,2025-06-21 20:30
4124.75,45829.86,2025-06-21 20:45
4125.00,45829.88,2025-06-21 21:00
4125.25,45829.89,2025-06-21 21:15
4125.50,45829.90,2025-06-21 21:30
4125.75,45829.91,2025-06-21 21:45
4126.00,45829.92,2025-06-21 22:00
4126.25,45829.93,2025-06-21 22:15
4126.50,45829.94,2025-06-21 22:30
4126.75,45829.95,2025-06-21 22:45
4127.00,45829.96,2025-06-21 23:00
4127.25,45829.97,2025-06-21 23:15
4127.50,45829.98,2025-06-21 23:30
4127.75,45829.99,2025-06-21 23:45
4128.00,45830.00,2025-06-22 0:00
4128.25,45830.01,2025-06-22 0:15
4128.50,45830.02,2025-06-22 0:30
4128.75,45830.03,2025-06-22 0:45
4129.00,45830.04,2025-06-22 1:00
4129.25,45830.05,2025-06-22 1:15
4129.50,45830.06,2025-06-22 1:30
4129.75,45830.07,2025-06-22 1:45
4130.00,45830.08,2025-06-22 2:00
4130.25,45830.09,2025-06-22 2:15
4130.50,45830.10,2025-06-22 2:30
4130.75,45830.11,2025-06-22 2:45
4131.00,45830.13,2025-06-22 3:00
4131.25,45830.14,2025-06-22 3:15
4131.50,45830.15,2025-06-22 3:30
4131.75,45830.16,2025-06-22 3:45
4132.00,45830.17,2025-06-22 4:00
4132.25,45830.18,2025-06-22 4:15
4132.50,45830.19,2025-06-22 4:30
4132.75,45830.20,2025-06-22 4:45
4133.00,45830.21,2025-06-22 5:00
4133.25,45830.22,2025-06-22 5:15
4133.50,45830.23,2025-06-22 5:30
4133.75,45830.24,2025-06-22 5:45
4134.00,45830.25,2025-06-22 6:00
4134.25,45830.26,2025-06-22 6:15
4134.50,45830.27,2025-06-22 6:30
4134.75,45830.28,2025-06-22 6:45
4135.00,45830.29,2025-06-22 7:00
4135.25,45830.30,2025-06-22 7:15
4135.50,45830.31,2025-06-22 7:30
4135.75,45830.32,2025-06-22 7:45
4136.00,45830.33,2025-06-22 8:00
4136.25,45830.34,2025-06-22 8:15
4136.50,45830.35,2025-06-22 8:30
4136.75,45830.36,2025-06-22 8:45
4137.00,45830.38,2025-06-22 9:00
4137.25,45830.39,2025-06-22 9:15
4137.50,45830.40,2025-06-22 9:30
4137.75,45830.41,2025-06-22 9:45
4138.00,45830.42,2025-06-22 10:00
4138.25,45830.43,2025-06-22 10:15
4138.50,45830.44,2025-06-22 10:30
4138.75,45830.45,2025-06-22 10:45
4139.00,45830.46,2025-06-22 11:00
4139.25,45830.47,2025-06-22 11:15
4139.50,45830.48,2025-06-22 11:30
4139.75,45830.49,2025-06-22 11:45
4140.00,45830.50,2025-06-22 12:00
4140.25,45830.51,2025-06-22 12:15
4140.50,45830.52,2025-06-22 12:30
4140.75,45830.53,2025-06-22 12:45
4141.00,45830.54,2025-06-22 13:00
4141.25,45830.55,2025-06-22 13:15
4141.50,45830.56,2025-06-22 13:30
4141.75,45830.57,2025-06-22 13:45
4142.00,45830.58,2025-06-22 14:00
4142.25,45830.59,2025-06-22 14:15
4142.50,45830.60,2025-06-22 14:30
4142.75,45830.61,2025-06-22 14:45
4143.00,45830.63,2025-06-22 15:00
4143.25,45830.64,2025-06-22 15:15
4143.50,45830.65,2025-06-22 15:30
4143.75,45830.66,2025-06-22 15:45
4144.00,45830.67,2025-06-22 16:00
4144.25,45830.68,2025-06-22 16:15
4144.50,45830.69,2025-06-22 16:30
4144.75,45830.70,2025-06-22 16:45
4145.00,45830.71,2025-06-22 17:00
4145.25,45830.72,2025-06-22 17:15
4145.50,45830.73,2025-06-22 17:30
4145.75,45830.74,2025-06-22 17:45
4146.00,45830.75,2025-06-22 18:00
4146.25,45830.76,2025-06-22 18:15
4146.50,45830.77,2025-06-22 18:30
4146.75,45830.78,2025-06-22 18:45
4147.00,45830.79,2025-06-22 19:00
